id,chronological_order,working_title,one_line_summary,life_stage,story_arc,characters,locations,themes,source_tier,primary_work,primary_book,primary_chapter,verse_range,festival_tags,age_sensitivity,estimated_story_strength,visual_potential,independent_story_score,source_confidence,variant_notes
DKS_0490,490,Vyasa Consoles Arjuna and Parikshit Is Enthroned,"Vyasa tells Arjuna that Krishna's departure was the will of time and recounts Ashtavakra's curse on the Apsarasas; Arjuna installs Vajra in Mathura, and the Pandavas place Parikshit on the throne.",later_life,post_war_krishna,Vyasa; Arjuna; Vajra; Parikshit,Mathura; forest,consolation; time; succession,A,Vishnu Purana (Wilson 1840),5,38,,,all,3,2,2,4,cf. vp5_038_01 (Dwaraka sinks).
DKS_0491,491,The Pilgrimage to Samanta-panchaka,"On the occasion of a solar eclipse, the Yadavas journey to Samanta-panchaka to bathe and give gifts, and there a vast reunion of kings and kinsfolk takes place.",later_life,post_war_krishna,Krishna; Balarama; Vasudeva; the Yadavas,Samanta-panchaka (Kurukshetra),pilgrimage; reunion; eclipse,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",10,82,1-15,,all,3,4,3,5,
DKS_0492,492,Reunion with Nanda and Yashoda,"Nanda and the cowherds arrive, and Krishna, Balarama, Yashoda, Devaki and Rohini embrace one another, recalling the old days in Gokula.",later_life,post_war_krishna,Krishna; Balarama; Nanda; Yashoda; Vasudeva; Devaki; Rohini,Samanta-panchaka,reunion; parental love; nostalgia,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",10,82,30-37,,all,4,4,3,5,
DKS_0493,493,Krishna's Counsel to the Gopis,"Krishna meets the gopis, who have long pined for him, embraces them, and teaches them that all beings abide in him, and that their love for him grants immortality.",later_life,post_war_krishna,Krishna; the gopis,Samanta-panchaka,devotion; divine love; teaching,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",10,82,38-47,,all,4,3,3,5,
DKS_0494,494,Nanda's Farewell,"Vasudeva, overcome with love, laments that riches blinded him to old friends, and Nanda, honored by the Yadavas with rich gifts, departs for Mathura with the cowherds.",later_life,post_war_krishna,Vasudeva; Nanda; Krishna; Balarama; Uddhava,Samanta-panchaka,friendship; gratitude; parting,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",10,84,58-69,,all,4,3,3,5,
DKS_0495,495,Krishna Sports with His Sixteen Thousand Wives,"Krishna sports in the lakes with his sixteen thousand wives, splashing and being splashed, while the women's songs of longing express their single-hearted devotion.",later_life,post_war_krishna,Krishna; the sixteen thousand queens,Dwaraka,divine play; love; beauty,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",10,90,1-24,,mild_violence,3,5,3,5,
DKS_0496,496,Krishna Substitutes an Iron Statue for Bhima,"Sensing Dhritarashtra's murderous intent, Krishna drags away the real Bhima and substitutes an iron statue, which the blind king crushes in his embrace; Krishna then reveals the trick and consoles him.",later_life,post_war_krishna,Krishna; Dhritarashtra; Bhima,Kurukshetra; banks of the Ganga,protection; foresight; compassion,A,Mahabharata (Ganguli translation),11,12,,,mild_violence,5,4,5,4,
DKS_0497,497,Krishna Counsels Dhritarashtra to Govern His Wrath,Krishna admonishes Dhritarashtra that his sorrow is his own fault and urges him to restrain his wrath; the king is pacified and embraces and blesses the Pandavas.,later_life,post_war_krishna,Krishna; Dhritarashtra; Bhima; Arjuna,Kurukshetra,counsel; forgiveness; reconciliation,A,Mahabharata (Ganguli translation),11,13,,,all,4,2,3,4,
DKS_0498,498,Gandhari Curses Krishna; He Accepts with a Smile,"Grieving her sons, Gandhari curses Krishna that in the thirty-sixth year he will see his own kinsmen slain and himself perish in the wilderness; Krishna, smiling, accepts that only the Vrishnis themselves can destroy the Vrishnis.",later_life,post_war_krishna,Krishna; Gandhari,Kurukshetra,curse; destiny; acceptance,A,Mahabharata (Ganguli translation),11,25,,,all,5,3,4,4,Gandhari's curse; cf. mb_d_013 (the sages' curse).
DKS_0499,499,Krishna Rebukes Gandhari,"Krishna tells Gandhari to arise and not grieve, declaring the carnage came through her own fault and Duryodhana's wickedness, not through him.",later_life,post_war_krishna,Krishna; Gandhari,Kurukshetra,truth-telling; rebuke; accountability,A,Mahabharata (Ganguli translation),11,26,,,all,3,2,3,4,
DKS_0500,500,Arjuna Asks Krishna to Repeat the Gita; Krishna Offers the Anugita,"After the war, Arjuna confesses he has forgotten the Gita's teaching and asks Krishna to repeat it; Krishna says he cannot recite it again in detail and instead narrates an old history (the Anugita).",later_life,post_war_krishna,Krishna; Arjuna,Hastinapura,teaching; forgetfulness; divine counsel,A,Mahabharata (Ganguli translation),14,16,,,all,4,2,3,4,
DKS_0501,501,Krishna's Final Instruction to Uddhava,"Uddhava recalls how, as the Yadavas destroyed themselves, Krishna sat at the foot of an ashvattha tree and, finding Uddhava there, granted him the ancient teaching and the supreme state, commanding him to go to Badari.",later_life,uddhava_and_teachings,Krishna; Uddhava,the bank of the Sarasvati; at the foot of an ashvattha tree,the final teaching; the supreme state; grace,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",3,4,2-18,,all,4,3,3,5,The final teaching; cf. Uddhava's departure cluster (bpc1_024).
DKS_0502,502,Krishna Sends Uddhava to Vrindavan,"Krishna charges Uddhava with a message to console Nanda, Yashoda and the pining gopis.",mathura,uddhava_and_teachings,Krishna; Uddhava,Mathura,mission; message,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",10,46,1-6,,all,3,3,3,5,
DKS_0503,503,Uddhava Arrives in Vrindavan and Nanda Longs for Krishna,"Uddhava reaches Vrindavan at dusk, is honored by Nanda, who asks after Krishna and remembers his deeds.",vrindavan,uddhava_and_teachings,Uddhava; Nanda; Yashoda,Vrindavan,remembrance; longing,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",10,46,7-28,,all,4,4,3,5,
DKS_0504,504,Uddhava Begs Krishna Not to Leave Him Behind,"Seeing the fearful omens in Dwaraka and Krishna's intention to depart, Uddhava falls at his feet and pleads that he cannot bear to be separated even for a moment and begs to be taken along; Krishna, granting his wish, begins to instruct him.",later_life,uddhava_and_teachings,Krishna; Uddhava,Dwaraka,devotion; separation; guru-disciple; teaching,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",11,6,39-49,,all,3,2,2,5,
DKS_0505,505,Yadu Meets the Wandering Avadhuta,"King Yadu meets a serene, fearless brahmin avadhuta and, astonished at his freedom, asks how he attained such wisdom; the avadhuta answers that he has twenty-four gurus from whom he drew his understanding.",other,uddhava_and_teachings,Krishna; Uddhava; King Yadu; the avadhuta brahmin,a forest road,wisdom; detachment; guru; teaching,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",11,7,23-35,,all,3,3,3,5,
DKS_0506,506,The Avadhuta's Lessons from the Elements,"The avadhuta relates what he learned from the earth, wind, sky, water, fire, moon and sun: forbearance, detachment, unaffectedness, purity, untaintedness, waxing and waning, and the one soul reflected in many bodies.",other,uddhava_and_teachings,Krishna; Uddhava; the avadhuta,(teaching),forbearance; detachment; purity; non-attachment,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",11,7,36-50,,all,3,2,3,5,
DKS_0507,507,The Pigeon and the Hunter's Net,"A pigeon so bound to his mate and chicks that when a hunter's net traps his family he casts himself into the same net and perishes with them, teaching Krishna's hearers that clinging to home and family destroys.",other,uddhava_and_teachings,the pigeon; the pigeon's mate; the chicks; the hunter,a forest tree,attachment; grief; the snare of home; cautionary tale,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",11,7,51-73,,all,4,4,4,5,
DKS_0508,508,The Python's Contentment and the Ocean's Depth,"The avadhuta learns from the python to accept whatever food chance brings without striving, and from the ocean to remain deep, full and unmoved whether rivers pour in or not.",other,uddhava_and_teachings,the avadhuta; the python; the ocean,(teaching),contentment; equanimity; stillness,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",11,8,1-5,,all,3,2,3,5,
DKS_0509,509,The Moth and the Bee,"From the moth, which perishes in the flame, the avadhuta learns that desire for a woman's beauty destroys; from the bee he learns to take only the essence from many flowers without storing anything up.",other,uddhava_and_teachings,the avadhuta; the moth; the bee,(teaching),desire; non-hoarding; taking the essence,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",11,8,6-11,,all,3,2,3,5,
DKS_0510,510,"The Elephant, the Honey-Gatherer, the Deer and the Fish","The avadhuta learns from the elephant, ensnared by lust for the decoy she-elephant, from the honey-gatherer, whose hoard others enjoy, from the deer, snared while listening to music, and from the fish, hooked through the tongue, how the senses lead one to ruin.",other,uddhava_and_teachings,the avadhuta; the elephant; the honey-gatherer; the deer; the fish,(teaching),lust; sense-control; the tongue; ruin,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",11,8,12-20,,all,3,3,3,5,
DKS_0511,511,Pingala the Courtesan's Renunciation,"The courtesan Pingala, waiting through the night for a client who never comes, is seized with disgust at her own longing, renounces it, and sleeps in peace, teaching that hope is the worst of pains and despair the highest joy.",other,uddhava_and_teachings,Pingala; the avadhuta,the city of Videha,renunciation; hope; disillusionment; peace,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",11,8,21-43,,all,4,3,4,5,
DKS_0512,512,"The Osprey, the Child, the Maiden and the Arrow-Maker","The avadhuta learns from the osprey (letting go of prey seized by stronger birds), the child (freedom from care), the maiden (solitude — she broke her bangles one by one to stop their clinking), and the arrow-maker (one-pointed concentration).",other,uddhava_and_teachings,the avadhuta; the osprey; the child; the maiden; the arrow-maker,(teaching),renunciation; solitude; concentration; innocence,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",11,9,1-12,,all,3,3,3,5,
DKS_0513,513,"The Serpent, the Spider and the Wasp","The avadhuta learns from the serpent (dwelling in another's abandoned hole, homeless), from the spider (who spins the web from himself and withdraws it again), and from the wasp (who becomes what it meditates upon).",other,uddhava_and_teachings,the avadhuta; the serpent; the spider; the wasp,(teaching),homelessness; creation and withdrawal; meditation,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",11,9,13-22,,all,3,3,3,5,
DKS_0514,514,The Swan Teaches the Kumaras,"Asked by his disciples about the swan form, Krishna recounts how Brahma's sons Sanaka and the others, unable to get an answer from Brahma, were taught by Krishna himself appearing as a swan (hamsa), who resolved their doubt.",other,uddhava_and_teachings,Krishna (as the swan); the Sanaka Kumaras; Brahma; Uddhava,Brahma's abode,divine teaching; the swan; self-knowledge,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",11,13,15-41,,all,3,3,2,5,
DKS_0515,515,The Miserly Brahmin of Avanti,"A wealthy but miserly brahmin of Avanti, spurned by his own relatives and stripped of his wealth, is seized with dispassion, becomes a wandering mendicant, and, enduring the mockery and blows of the crowd, sings the song of the mendicant: the mind alone is the cause of joy and sorrow.",other,uddhava_and_teachings,the Avanti brahmin; the townspeople,Avanti; roads and villages,greed; renunciation; forbearance; the mind,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",11,23,5-60,,all,4,3,4,5,
DKS_0516,516,Pururava's Lament for Urvashi,"King Pururava (Aila), mad with grief when the nymph Urvashi leaves him, pursues her naked and weeping; realizing his delusion, he sings the song of Aila on the futility of attachment to women, and attains peace.",other,uddhava_and_teachings,Pururava (Aila); Urvashi,a forest; the royal court,attachment; delusion; detachment; women,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",11,26,3-24,,all,4,3,4,5,
DKS_0517,517,Krishna Sends Uddhava to Badarikashrama,"Krishna commands Uddhava to leave for his hermitage at Badarikashrama and abide in the teaching he has received; the grief-stricken Uddhava circumambulates him, places his feet upon his own head, and departs bearing Krishna's sandals.",later_life,uddhava_and_teachings,Krishna; Uddhava,Dwaraka; the road to Badarikashrama,farewell; the final teaching; separation; devotion,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",11,29,40-47,,all,4,3,3,5,
DKS_0518,518,"Narada Prophesies the Ocean Will Swallow Dwarka || Before departing, Narada prophesies that Krishna, having fulfilled the gods' work, will let the ocean inundate Dwarka and Bhogavati, and will be united with Narayana.","Before departing, Narada prophesies that Krishna, having fulfilled the gods' work, will let the ocean inundate Dwarka and Bhogavati, and will be united with Narayana.",dwaraka,end_of_yadavas,Narada; Krishna,Dwarka,prophecy; foreshadowing; destiny,A,"Harivamsha (Dutt, Gutenberg #61937)",1,249,,,all,2,2,2,4,
DKS_0519,519,The Sages Curse Samba and the Yadavas,"Yadu boys dress Samba as a pregnant woman and ask the visiting sages what 'she' will bear; the angered sages curse that he will bring forth an iron mace to destroy the clan, and the mace appears, is ground and cast into the sea, and its remaining iron, swallowed by a fish, later becomes the hunter's arrow.",dwaraka,end_of_yadavas,Krishna; Samba; the Yadu boys; the sages; Ugrasena,Dwaraka; the seashore,curse; fate; arrogance; the iron mace,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",11,1,13-23,,all,5,4,4,5,
DKS_0520,520,"Krishna Foresees the Yadavas' Self-Destruction || Uddhava recalls Krishna's deliberation that the Yadu warriors, themselves the remaining burden of the earth, could be destroyed in no other way than by their own quarrel, and that when he acted, they would destroy themselves.","Uddhava recalls Krishna's deliberation that the Yadu warriors, themselves the remaining burden of the earth, could be destroyed in no other way than by their own quarrel, and that when he acted, they would destroy themselves.",dwaraka,end_of_yadavas,Krishna; the Yadavas,Dwaraka,fate; divine design; the removal of the burden,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",3,3,13-14,,all,3,2,3,5,Recall; cross-ref the Yadavas' self-destruction (vp5_037_03).
DKS_0521,521,Sesha Departs from Balarama,"As Krishna watches, the great serpent Sesha issues from Balarama's mouth and enters the ocean, hymned by saints and serpents, and Ocean comes forth to receive him.",dwaraka,end_of_yadavas,Balarama; Sesha; Krishna; Daruha,Prabhasa; ocean,departure; divine_essence,A,Vishnu Purana (Wilson 1840),5,37,,,all,4,5,3,4,
DKS_0522,522,The Yadavas Journey to Prabhasa,"Seeing the terrible omens rising in Dwaraka, Krishna tells the Yadava elders to leave at once for the holy tirtha of Prabhasa, and they cross the sea in boats and chariots to worship there.",later_life,end_of_yadavas,Krishna; the Yadava elders,Dwaraka; Prabhasa,omen; fate; pilgrimage; departure,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",11,30,4-10,,all,3,3,3,5,"Command (Bhagavata 11.30, Mahabharata 16.2) and execution (Bhagavata 3.3) of the same journey."
DKS_0523,523,The Yadava Fratricide at Prabhasa,"Drunk on maireya wine at Prabhasa, the Yadavas, deluded by Krishna's maya and the brahmins' curse, fall upon one another, and when their weapons fail they seize the eraka reeds — which have become iron clubs — and annihilate one another; Balarama then yields up his body in yoga.",later_life,end_of_yadavas,Krishna; Balarama; the Yadavas,Prabhasa,destruction; drunkenness; the curse; fratricide,A,"Srimad Bhagavata Purana (Sanskrit, GRETIL)",11,30,11-25,,mild_violence,5,5,4,5,
DKS_0524,524,Samva Brings Forth the Iron Bolt; Wine Is Prohibited,"The next day Samva brings forth the iron bolt; king Ugrasena has it ground to powder and cast into the sea, and at the command of Krishna, Rama and others a prohibition on wine is proclaimed throughout Dwaraka.",later_life,end_of_yadavas,Samva; Ugrasena; Krishna; Rama; Vabhru,Dwaraka,curse fulfilled; foreboding; prohibition,A,Mahabharata (Ganguli translation),16,1,,,all,3,3,3,4,cf. mb_d_013.
DKS_0525,525,Krishna Sends Daruka for Arjuna; Vabhru Is Slain,"Krishna sends Daruka to summon Arjuna and commands Vabhru to protect the women; Vabhru, still dazed with wine, is slain by the iron bolt that springs from a hunter's mallet.",later_life,end_of_yadavas,Krishna; Daruka; Vabhru; Arjuna,Prabhasa,farewell; protection; curse fulfilled,A,Mahabharata (Ganguli translation),16,4,,,mature,4,4,3,4,cf. bpc1_028 (Daruka's errand).
